program_id,code,error_id_1,error_id_2,error_class_id
prog02495,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int h,i,k;
  5 	scanf(""%d"",&h);
  6 	for(j=1;j<=(2*h-1);j++)
  7 	{printf(""*"");}
  8 	printf(""\n"");
  9 	for(i=2;i<=h;i++)
 10 	{
 11 	    for(k=1;k<=(i-1);k++)
 12 	    {printf("" "");}
 13 	    printf(""*"");
 14 	    for(k=3;k<=(h-i);k++)
 15 	    {printf("" "");
 16 	    }	    
 17 	    printf(""*"");
 18 	    printf(""\n"");
 19 	}
 20 	return 0;
 21 }",ID,NoDef,0
prog35633,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n,i,j,a;
  5 	scanf(""%d"",&n);
  6 	j=2*n-1
  7 	for(i=1;i<=n;i++)
  8 	printf(""*"");
  9 	printf(""\n"");
 10 	for(a=1;a<=j;a++)
 11 	{
 12 	    printf("" "");
 13 	    j=j-1;
 14 	}
 15 	return 0;
 16 }",Bound,Lost,1
prog57324,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 #include <math.h>
  4 int main()
  5 {
  6 int i,n,j,p;
  7 scanf(""%d"",&n);
  8     for(i=1;i<=n;i++)
  9     {for(j=1;j<=n*2-1;j++)
 10      {
 11         if(j=1)
 12         {
 13             printf(""*"");
 14         }
 15         else if(2<=j<=2*n-1)
 16         {
 17             if((j==i)||(j==2*n-1))
 18             {
 19                 printf(""*"");
 20             }
 21             else  {
 22                 printf("" "");
 23             }
 24         }
 25      printf(""\n"");
 26     }
 27 	return 0;
 28 }",Bound,NotMatch,3
prog43001,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int i,k,h;
  5 	scanf(""%d"",&h);
  6 	for(i=0;i<2*h-1;i++)//first line of output
  7 	{printf(""*"");}
  8 	printf(""\n"");
  9 	for(k=1;k<h-1;k++)
 10 	{
 11 	    for(i=0;i<k;i++)
 12 	    {printf("" "");}
 13 	    printf(""*"");
 14 	    for(i=k;i=<h-k+1;i++)
 15 	    {printf("" "");}
 16 	    printf(""*"");
 17 	    for(i=h-k+1;i<h;i++)
 18 	    {printf("" "");}
 19 	    printf(""\n"");
 20 	}
 21 	return 0;
 22 }",op,WrongUsage,9
prog30127,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n,i,j,k;
  5 	scanf(""%d"", &n);
  6 	for (i=1; i<=2*n-1; i++)
  7 	    printf(""*"");
  8 	printf(""\n"");
  9 	for(i=1 ;i<=n-1;i++)
 10 	{
 11 	    for(j=1;j<=i;j++)
 12 	    {
 13 	        printf("" "");
 14 	    }
 15 	    printf(""*"");
 16 	    int t=2*n-5-2*(i-1);
 17 	    for (t=2*n-5-; t>=1; t--)
 18 	    {
 19 	        printf("" "");
 20 	    }
 21 	    printf(""*"");
 22 	    printf(""\n"");
 23 	}
 24 	return 0;
 25 }",op,DataLost,5
prog16416,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4     int height,i,j,k;
  5     scanf(""%d"",&height);
  6     for(i=height;i>=1;i--){
  7         for(j=1;j<(height-i);j++){
  8             printf("" "");
  9         }
 10         printf(""*"");
 11         for(k=1;k<2*i-2;k++){
 12     }
 13 	return 0;
 14 }",Bound,NotMatch,3
prog44779,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int a,i,j;
  5 	  scanf(""%d"",&a);  //height of the pattern
  6     for(i=1;i<=2*a-1;i=i+1){
  7         printf(""*"");
  8     }
  9      printf(""\n"");
 10     for(i=1;i<=a;i=i+1){
 11       for(j=i;j<=a,j++){
 12           printf(""%d"");
 13       }
 14       printf(""\n"");
 15     }
 16 	return 0;
 17 }",Bound,WrongUsage,4
prog36474,"  1 #include<stdio.h>
  2 int main()
  3 {
  4     int h,i,j;
  5     scanf(""%d"",&h);
  6     for(i=2;i<=h;i=i+1)
  7          (h%2!=0)
  8         printf(""*\n"");
  9       {
 10         for(j=2;j<=i;j=j+1)
 11          {
 12             if(j==(i-1))
 13                printf("" "");
 14             else 
 15                printf(""*"");
 16          }
 17         printf(""\n"");     
 18       }
 19     return 0;
 20 }",Bound,Lost,1
prog06415,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n,i,j,k,l;
  5 	scanf(""%d"",&n);
  6 	for(i=1;i<=2*n-1;i++)
  7 	{
  8 	    printf(""*"");
  9 	}
 10 	printf(""\n"");
 11 	for(j=1;j<=n-2;j++)
 12 	{
 13 	    for(l=1;l<=j;l++)
 14 	    {
 15 	        printf("" "");
 16 	    }
 17 	    printf(""*"");
 18 	    for(k=1;k<=2*n-2*j-3;k++)
 19 	    {
 20 	        printf("" "");
 21 	    }
 22 	    printf(""*"");
 23 	    printf(""\n"");
 24 	}
 25 	for(m=1;m<=n-1;m++)
 26 	{
 27 	    printf("" "");
 28 	}
 29 	print(""*"");
 30 return 0;
 31 }",ID,NoDef,0
prog36479,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int i,j,n,k,t;
  5 	scanf(""%d"",&n);
  6 	for(i=1;i<=2*n-1;i++)
  7 	       printf(""*"");
  8 	       printf(""\n"");
  9 	for(t=1;t<=n-1;t++)
 10 	   {
 11 	      for(j=0;j<=t-1;j++)
 12 	          printf("" "");
 13 	           printf(""*"");
 14 	        if(for(k=1;k<=2*n-2*t-3;k++) 
 15 	               printf("" "");)
 16 	            {   printf(""*"");}
 17 	                printf(""\n"");
 18 	    }
 19 	return 0;
 20 }",KeyWord,WrongUsage,8
prog15554,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4     int i,j,n;
  5     int left=0;
  6     scanf(""%d"",&n);
  7     int x=2*n-3;
  8     for(i=0;i<n;i++)
  9     {
 10     for(j=0;j<left;j++)    
 11     {
 12         printf("" "");
 13     }
 14     printf(""*"");
 15     for(j=0;j<x;j++)
 16     {
 17         if(i==0)
 18         printf(""*"");
 19         else
 20         printf("" "");
 21     }
 22     printf(""*"");
 23     printf(""\n"");
 24     left=left+1;
 25     x=x-2;
 26     }
 27 }
 28 	return (0);",KeyWord,WrongUsage,8
prog53603,"  1 #include <stdio.h>
  2 
  3 void rotate_right(int a[], int n)
  4 {
  5     int temp, prev=a[0];
  6     a[0]=a[n-1]
  7     for(int i=1;i<n;i++)
  8     {
  9         temp=a[i];
 10         a[i]=prev;
 11         prev=temp;
 12     }
 13 }
 14 
 15 int main()
 16 {
 17     int n, d;
 18     scanf(""%d"", &n);
 19     int input[n];
 20     for(int i=0;i<n;i++)
 21         scanf(""%d"", &input[i]);
 22     scanf(""%d"", &d);
 23     
 24     for(int i=0;i<d;i++)
 25         rotate_right(input, n);
 26     
 27     for(int i=0;i<n;i++)
 28         printf(""%d "", input[i]);
 29     
 30     return 0;
 31 }",Bound,Lost,1
prog44372,"  1 #include <stdio.h>
  2 void rotate_rightbyone(int num[],int size){
  3     int x,i;
  4     x=num[size-1]
  5     for(i=1;i<size;i++){
  6         num[size-i]=num[size-i-1];
  7     }
  8     num[0]=x;
  9     return;
 10 }
 11 int main()
 12 {
 13     int n,d,i,j,k;
 14     scanf(""%d"",&n);
 15     int num[n];
 16     for(i=0;i<n;i++){
 17         scanf(""%d"",&num[i]);
 18     }
 19     scanf(""%d"",&d);
 20     for(j=1;j<=d;j++){
 21         rotate_rightbyone(num,n);
 22     }
 23     for(k=0;k<n;k++){
 24         printf(""%d "",num[k]);
 25     }
 26     return 0;
 27     
 28 }",Bound,Lost,1
prog09151,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5    int i,d,n,arr[100];
  6    scanf(""%d"";&n);
  7    for(i=0;i<n;i++)
  8    {
  9       scanf(""%d "",arr[i]);
 10       
 11    }
 12     scanf(""%d"",d);
 13     for(i=n-1;i>n-1-d;i--)
 14     printf(""%d "",arr[i]);
 15     for(i=0;i<=n-1-d;i++)
 16     printf(""%d "",arr[i]);
 17     return 0;
 18     
 19 }",APIcall,WrongUsage,7
prog25109,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int arr[100], n, d;
  6     scanf(""%d"", &n);
  7     for (int i=0; i<n; i++)
  8     {
  9         scanf(""%d"", &arr[i]);
 10     }
 11     scanf(""%d"", &d);
 12     for(int i=0; i<d; i++)
 13     {
 14         for(int j=0; j<n-1; j++)
 15         {
 16             temp=arr[j];
 17             arr[j]=arr[j+1];
 18             arr[j+1]=arr[j];
 19         }
 20     }
 21     for(int i=0; i<n; i++)
 22     {
 23         printf(""%d"", arr[i]);
 24     }
 25     return 0;
 26     
 27 }",ID,NoDef,0
prog03973,"  1 #include <stdio.h>
  2 void fun(int);
  3 
  4 int main()
  5 {
  6     int n,d,i,c=0;
  7     scanf(""%d"",&n);
  8     int a[n];
  9     for(i=0;i<n;i++)
 10     scanf(""%d"",&a[i]);
 11     scanf(""%d"",&d);
 12     for(i=0;i<n;i++)
 13     {
 14         if(i+d<n-1)
 15         fun(a[i+d]);
 16         if(i+d>n-1)
 17         fun(a[i+d-n])
 18         
 19     }
 20     
 21     
 22   
 23     return 0;
 24     
 25 }
 26 void fun(int x)
 27 {
 28     printf(""%d"",x);
 29 }",Bound,Lost,1
prog24557,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int n,d;
  6     scanf(""%d\n"",&n);
  7     int arr[n];
  8     for(i=0;i<n;i++){
  9         scanf(""%d"",&arr[i]);
 10     }
 11     scanf(""\n%d"",&d);
 12     for(i=n-d-1;i<=d;i++){
 13         printf(""%d"",arr[i]);
 14     }
 15     for(i=n-d-1;i>=0;i--){
 16         printf(""%d"",i);
 17     }
 18     
 19     return 0;
 20     
 21 }",ID,NoDef,0
prog53310,"  1 #include <stdio.h>
  2 #include <string.h>
  3 
  4 int rotate(int [], int, int);
  5 int main()
  6 {
  7     int n,arr[100],d;
  8     scanf(""%d"",&n);
  9     for(i=0;i<n;i++)
 10        scanf(""%d"",&arr[i]);
 11     scanf(""%d"",&d);
 12     rotate(arr,d,n);
 13     for(i=0;i<n;i++)
 14        printf(""%d "",arr[i]);
 15     return 0;
 16 }
 17 
 18 int rotate(int a[], int d, int n)
 19 {
 20     int i,t,len,k;
 21     len=n;
 22     for(i=0; i<=len/2; i++)
 23     {
 24         k=(i+d)%len;
 25         t=a[i];
 26         a[i]=a[k];
 27         a[k]=t;
 28     }
 29     return 0;
 30 }",ID,NoDef,0
prog58431,"  1 #include <stdio.h>
  2 //int n;
  3 void rot(int d,int mat[])
  4 {
  5     int ch,a,i;
  6     
  7     ch=mat[d];
  8     for(i=0;i<n;i++)
  9     {
 10         if(i!=d)
 11         {
 12         a=(i+d)%n;
 13         mat[a]=mat[i];
 14         }
 15         else
 16         {
 17            mat[i+d]=ch; 
 18         }
 19     }
 20     
 21 }
 22 
 23 int main()
 24 {
 25     int n,d,i;
 26     scanf(""%d"",&n);
 27     int mat[n];
 28     for(i=0;i<n;i++)
 29     {
 30         scanf(""%d"",&mat[i]);
 31     }
 32     scanf(""%d"",&d);
 33     rot(d,mat);
 34     // for(i=0;i<n;i++)
 35     // {
 36     //     printf(""%d "",mat[i]);
 37     // }
 38       return 0;
 39     
 40 }",ID,NoDef,0
prog30544,"  1 #include <stdio.h>
  2 int func (int a,int b,int n)
  3 {
  4     int c;
  5     c=a+b;
  6     c=c%n;
  7     return c;
  8 }
  9 int main()
 10 {
 11     int n,a[100],k,i;
 12     scanf(""%d"",&n);
 13     for(i=0;i<=n-1;i++)
 14     scanf(""%d"",&a[i]);
 15     scanf(""%d"",&k);
 16     for(i=0;i<=n-1;i++)
 17     {
 18         j=func(i,k,n);
 19     printf(""%d"",&a[j]);
 20     }
 21     return 0;
 22     
 23 }",ID,NoDef,0
prog46005,"  1 #include <stdio.h>
  2 int pattern(int a[],int n,int k)
  3 {int i;
  4     for(i=n-k-1;i<n;i++)
  5     {
  6         printf(""%d"",a[i]);
  7     }
  8     for(i=0;i<n-k-1;i++)
  9     {
 10         printf(""%d"",a[i]);
 11     }
 12     return 0;
 13 }
 14 int main()
 15 {
 16   int n,i,k;
 17   int a[100];
 18   int pattern(int a[],int n,int k);
 19   scanf(""%d"",&n);
 20   for(i=0;i<n;i++)
 21   {
 22       scanf(""%d "",&a[i]);
 23   }
 24   scanf(""%d"",&k);
 25 pattern(a[],n,k);
 26     return 0;
 27     
 28 }",op,DataLost,5
prog47142,"  1 #include <stdio.h>
  2 int rot(int i,int d,int n,int a[]);
  3 int main()
  4 {
  5   int n,a[100],i,d,j;
  6   scanf(""%d "",&n);
  7   for(i=0;i<n;i++)
  8   scanf(""%d "",&a[i]);
  9   scanf(""%d"",&d);
 10   for(i=1;i<=d;i++)
 11   printf(""%d "",rot(i,d,n,a[]));
 12   
 13   
 14   for(i=0;i<(n-d);i++)
 15   printf(""%d "",a[i]);
 16   
 17     return 0;
 18     
 19 }
 20   int rot(int i,int d,int n,int a[]) 
 21    
 22   {int j;
 23   j=(n-d-1+i);
 24   return a[j];
 25 }",op,DataLost,5
prog06106,"  1 #include <stdio.h>
  2 int rev(int a,int b)
  3 {
  4     b=a;
  5     return b;
  6 }
  7 
  8 int main()
  9 {
 10     int n,i,j,k,l,d;
 11     scanf(""%d"",&n);
 12     int a[n];
 13     for(i=0;i<n;i++)
 14     scanf(""%d"",&a[i]);
 15     scanf(""%d"",&d);
 16     for(j=0;j<d;j++)
 17     {
 18         t=a[n-1];
 19         for(k=n-1;k<n&&k>0;k--)
 20         a[k]=rev(a[k-1],a[k]);
 21         a[0]=t;
 22     }
 23     for(l=0;l<n;l++)
 24     printf(""%d"",&a[l]);
 25     return 0;
 26     
 27 }",ID,NoDef,0
prog32054,"  1 #include<stdio.h>
  2 int main()
  3 {
  4     int n;
  5     int i;
  6     scanf(""%d"",&n);
  7     int a[n];
  8     for(i=0;i<n;i++)
  9     {
 10         scanf(""%d"",&a[i]);
 11     }
 12     int d;
 13     scanf(""%d"",&d);
 14     for(i=1;i<=d;i++)
 15     {
 16         rotate(a[],n);
 17     }
 18     for(i=0;i<n;i++)
 19     {
 20         printf(""%d"",&a[i]);
 21     }
 22     return 0;
 23 }
 24 int rotate(int a[],int n)
 25 {
 26     int i;
 27     int y;
 28     int x;
 29     for(i=0;i<n;i++)
 30     {
 31         y=a[i];
 32         x=a[i+1];
 33         a[i+1]=y;
 34         y=x;
 35     }
 36 }",op,DataLost,5
prog55155,"  1 #include <stdio.h>
  2 
  3 int rotation(int arr[],int n)
  4 {   int k,b,c,i;
  5     k=array[0];
  6     b=k;
  7     for(i=0;i<n-1;i++)
  8     {
  9         c=array[i+1];
 10         array[i+1]=b;
 11         b=c;
 12     }
 13     array[0]=c;
 14     array[n-1]=k;
 15     return 0;
 16 }
 17 int main()
 18 {
 19     int n,d,i,j;
 20     scanf(""%d"",&n);
 21     int array[n];
 22     for(i=0;i<n;i++)
 23     {
 24         scanf(""%d"",&array[i]);
 25     }
 26     scanf(""%d"",&d);
 27     for(i=0;i<d;i++)
 28     {
 29         rotation(array,n);
 30     }
 31     for(i=0;i<n;i++)
 32     {
 33         printf(""%d"",array[i]);
 34     }
 35     
 36     return 0;
 37     
 38 }",ID,NoDef,0
prog32278,"  1 #include <stdio.h>
  2 
  3 int rev(int num[],int size,int last)
  4 {
  5     int hold=size-last;
  6     
  7     for (int i=size-last;i<size;i++)
  8     {
  9         printf(""%d "",num[i]); 
 10     }
 11     
 12     for (int i=0;i<hold;i++)
 13     {
 14         printf(""%d "",num[i]);
 15     }
 16 }
 17 
 18 
 19 int main()
 20 {
 21     int n,d;
 22     scanf(""%d"",&n);
 23     
 24     int arr[n];
 25     
 26     for(int i=0;i<n;i++)
 27     scanf(""%d"",&arr[i]);
 28     
 29     scanf(""%d"",&d);
 30     
 31     rev(arr[],n,d);
 32     
 33   
 34     return 0;
 35     
 36 }",op,DataLost,5
prog01641,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int d,n,i,j,k,temp;
  6     scanf(""%d"",&n);
  7     int ar[n];
  8     for(i=0;i<n;i++){
  9         scanf(""%d"",&a[i]);
 10     }
 11     scanf(""%d"",&d);
 12     for(j=0;j<n;j++){
 13         if(j+d>n-1)
 14            k=(j+d)%(n-1);
 15         else
 16            k=j+d;
 17     }
 18     return 0;
 19     
 20 }",ID,NoDef,0
prog49320,"  1 #include <stdio.h>
  2 
  3 void print(int p[],int s,int d)
  4 {
  5     int i;
  6     int m[s-d];
  7     
  8     for (i=0 ; i<s-d ; i++)
  9     {
 10         m[i]=p[i];
 11     }
 12     
 13     for(i=0 ; i<d ; i++)
 14     {
 15         p[i]=p[s-d+i];
 16     }
 17     
 18     for(i=0 ; i<s-d ; i++)
 19     {
 20         p[i+n-d]=m[i];
 21     }
 22     
 23     for(i=0 ; i<s ; i++)
 24     {
 25         printf(""%d"",p[i]);
 26     }
 27 }
 28 
 29 int main()
 30 {
 31     int n,i,d;
 32     scanf(""%d"",&n);
 33     
 34     int a[n];
 35     
 36     for(i=0 ; i<n ; i++)
 37     {
 38         scanf(""%d"",&a[i]);
 39     }
 40     
 41     scanf(""%d"",&d);
 42     
 43     print(a,n,d);
 44     
 45     return 0;
 46     
 47 }",ID,NoDef,0
prog04313,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int n,d,temp=0;
  6     a[n];
  7     //scanning the elements
  8     for(int i=0;i<n;++i)
  9        scanf(""%d"",&a[i]);
 10     scanf(""%d"",&d);
 11     
 12     for(int i=0;i<d;++i)
 13     {
 14         temp=a[n-1];
 15         for(int j=n-1;j>0;j--)
 16            a[j]=a[j-1];
 17         a[0]=temp;
 18     }
 19     for(int i=0;i<n;++i)
 20        printff(""%d "",a[i]);
 21     return 0;
 22     
 23 }",ID,NoDef,0
prog26551,"  1 #include <stdio.h>
  2 
  3 int rotate(int ar[],int d);
  4     {return k;}
  5 int main()
  6 {
  7     int n,i,d,ar[1000];
  8     
  9     scanf(""%d\n"",&n);
 10     
 11     /*Storing values into the array*/
 12     for(i=0;i<n;i++)
 13         scanf(""%d"",&ar[n]);
 14     
 15     printf(""\n"");
 16     
 17     scanf(""%d"",&d);
 18     
 19     int rotate(int ar[],int d);
 20     {int i,n,k;
 21         for(i=0;i<n;i++)
 22             {k=ar[i];
 23              ar[i+d]=k;
 24              return k;}}
 25     
 26     printf(""%d"",rotate(n,d));
 27     
 28     return 0;
 29     
 30 }",Bound,Redundant,6
prog48594,"  1 #include <stdio.h>
  2 void rot(int b[],int n1,int d1)
  3 {
  4     for(int i=0;i<n1;i++)
  5     {
  6         int m=i+d1;
  7         if(m>=n1)
  8         {
  9             m=m-n1;
 10         }
 11         //int t=b[i];
 12         //b[i]=b[m];
 13         b[m]=t;
 14     }
 15 }
 16 int main()
 17 {
 18     int n,d;
 19     int a[1000];
 20     scanf(""%d"",&n);
 21     for(int i=0;i<n;i++)
 22     {
 23         scanf(""%d"",&a[i]);
 24     }
 25     scanf(""%d"",&d);
 26     rot(a,n,d);
 27 
 28     for(int i=0;i<n;i++)
 29     {
 30         printf(""%d"",a[i]);
 31     }
 32     return 0;    
 33 }",ID,NoDef,0
prog02089,"  1 #include <stdio.h>
  2 void rotate(int,int[],int);
  3 int main()
  4 {
  5     int n;
  6     scanf(""%d"",&n);
  7     int num[n],d,i;
  8     for(i=0;i<n;i++)
  9        scanf(""%d "",&num[i]);
 10     scanf(""%d"",&d);
 11     rotate(n,num,d);
 12     return 0;
 13 }
 14 void rotate(size,arr[],d)
 15 {
 16     printf(""hello"");
 17 }",ID,WrongUsage,11
prog29587,"  1 #include <stdio.h>
  2 
  3 void rotate(int n, int d, int arr[]){
  4     int a, i;
  5     for(i = 0; i <= n; i++){
  6         a = arr[i];
  7         arr[i] = arr[i+d];
  8         arr[i+d] = a; 
  9     }
 10 }
 11 
 12 int main()
 13 {   
 14     int n, i;
 15     scanf(""%d\n"", &n);
 16     int arr[n];
 17     for(i = 0; i < n; i++){
 18         scanf(""%d "", &arr[i]);
 19     }
 20     scanf(""\n%d"", &d);
 21     
 22     for(i = 0; i < d; i++){
 23         rotate(n, d, arr);
 24     }
 25     for(i = 0; i < d; i++){
 26         printf(""%d"", arr[i]);
 27     }
 28   
 29     return 0;
 30     
 31 }",ID,NoDef,0
prog22556,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int n;
  6     scanf(""%d"",&n);
  7     int arr[n];
  8     for(int i=0;i<n;i++)
  9     {
 10         scanf(""%d"",&arr[i]);
 11     }
 12     int d;
 13     scanf(""%d"",&d);
 14     int c=d%n;
 15     int q=arr[0];
 16     int l;
 17     for(int i=0;i<c;c++)
 18     {    
 19         for(int k=1;k<n;k++)
 20         {
 21          l=arr[k];
 22          arr[k]=q;
 23          q=l;
 24          if((k+1)==n)
 25          {
 26              k=-1;
 27          }
 28          l=arr[k+1]
 29         }
 30     }
 31     for(int i=0;i<n;i++)
 32     {
 33         printf(""%d\n"",arr[i]);
 34     }
 35   
 36     return 0;
 37     
 38 }",Bound,Lost,1
prog05694,"  1 #include <stdio.h>
  2 
  3 int arr[n],n;
  4 
  5 void rot(void)
  6 {
  7     int m,i;
  8     
  9     m=arr[n-1];
 10     for(i=n-2;i>=0;i--)
 11     {
 12         arr[i+1]=arr[i];
 13     }
 14     arr[0]=m; 
 15     
 16 }
 17 
 18 int main()
 19 {
 20     int d,i,j;
 21     scanf(""%d"",&n);
 22     
 23     
 24     for(i=0;i<n;i++)
 25     {
 26         scanf(""%d"",&arr[i]);
 27     }
 28     
 29     scanf(""%d"",&d);
 30     
 31     //rotating right by d.
 32     for(j=1;j<=d;j++)
 33     {
 34         //rotating array right by one.
 35         rot();
 36         
 37     }
 38     
 39     
 40     
 41     
 42     for(i=0;i<n;i++)
 43     {
 44         printf(""%d "",arr[i]);
 45     }
 46     
 47     
 48   
 49     return 0;
 50     
 51 }",ID,NoDef,0
